,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
8071,Sudeste,ES,,32,,,,2020-05-12,20,4018650.0,5087,268,212,16,,,
8072,Sudeste,ES,,32,,,,2020-05-13,20,4018650.0,5401,314,233,21,,,
8073,Sudeste,ES,,32,,,,2020-05-14,20,4018650.0,5813,412,249,16,,,
8074,Sudeste,ES,,32,,,,2020-05-15,20,4018650.0,6198,385,260,11,,,
8075,Sudeste,ES,,32,,,,2020-05-16,20,4018650.0,6595,397,271,11,,,
8076,Sudeste,ES,,32,,,,2020-05-17,21,4018650.0,6744,149,285,14,,,
8077,Sudeste,ES,,32,,,,2020-05-18,21,4018650.0,7157,413,302,17,,,
8078,Sudeste,ES,,32,,,,2020-05-19,21,4018650.0,7693,536,325,23,,,
8079,Sudeste,ES,,32,,,,2020-05-20,21,4018650.0,8092,399,341,16,,,
8080,Sudeste,ES,,32,,,,2020-05-21,21,4018650.0,8878,786,363,22,,,
8081,Sudeste,ES,,32,,,,2020-05-22,21,4018650.0,9520,642,397,34,,,
8082,Sudeste,ES,,32,,,,2020-05-23,21,4018650.0,9918,398,417,20,,,
8083,Sudeste,ES,,32,,,,2020-05-24,22,4018650.0,10007,89,446,29,,,
8084,Sudeste,ES,,32,,,,2020-05-25,22,4018650.0,10365,358,465,19,,,
8085,Sudeste,ES,,32,,,,2020-05-26,22,4018650.0,10889,524,487,22,,,
8086,Sudeste,ES,,32,,,,2020-05-27,22,4018650.0,11484,595,511,24,,,
8087,Sudeste,ES,,32,,,,2020-05-28,22,4018650.0,12203,719,538,27,,,
8088,Sudeste,ES,,32,,,,2020-05-29,22,4018650.0,12903,700,560,22,,,
8089,Sudeste,ES,,32,,,,2020-05-30,22,4018650.0,13437,534,583,23,,,
8090,Sudeste,ES,,32,,,,2020-05-31,23,4018650.0,13690,253,604,21,,,
8091,Sudeste,ES,,32,,,,2020-06-01,23,4018650.0,14069,379,614,10,,,
8092,Sudeste,ES,,32,,,,2020-06-02,23,4018650.0,15151,1082,664,50,,,
8093,Sudeste,ES,,32,,,,2020-06-03,23,4018650.0,16121,970,698,34,,,
8094,Sudeste,ES,,32,,,,2020-06-04,23,4018650.0,16894,773,737,39,,,
8095,Sudeste,ES,,32,,,,2020-06-05,23,4018650.0,18109,1215,780,43,,,
8096,Sudeste,ES,,32,,,,2020-06-06,23,4018650.0,18950,841,806,26,,,
8097,Sudeste,ES,,32,,,,2020-06-07,24,4018650.0,19619,669,832,26,,,
8098,Sudeste,ES,,32,,,,2020-06-08,24,4018650.0,20659,1040,871,39,,,
8099,Sudeste,ES,,32,,,,2020-06-09,24,4018650.0,21964,1305,904,33,,,
8100,Sudeste,ES,,32,,,,2020-06-10,24,4018650.0,23344,1380,936,32,,,
8101,Sudeste,ES,,32,,,,2020-06-11,24,4018650.0,24229,885,962,26,,,
8102,Sudeste,ES,,32,,,,2020-06-12,24,4018650.0,25257,1028,986,24,,,
8103,Sudeste,ES,,32,,,,2020-06-13,24,4018650.0,25932,675,1022,36,,,
8104,Sudeste,ES,,32,,,,2020-06-14,25,4018650.0,26441,509,1054,32,,,
8105,Sudeste,ES,,32,,,,2020-06-15,25,4018650.0,27581,1140,1086,32,,,
8106,Sudeste,ES,,32,,,,2020-06-16,25,4018650.0,28952,1371,1131,45,,,
8107,Sudeste,ES,,32,,,,2020-06-17,25,4018650.0,30441,1489,1169,38,,,
8108,Sudeste,ES,,32,,,,2020-06-18,25,4018650.0,31671,1230,1217,48,,,
8109,Sudeste,ES,,32,,,,2020-06-19,25,4018650.0,33142,1471,1265,48,,,
8110,Sudeste,ES,,32,,,,2020-06-20,25,4018650.0,34216,1074,1297,32,,,
8111,Sudeste,ES,,32,,,,2020-06-21,26,4018650.0,34858,642,1326,29,,,
8112,Sudeste,ES,,32,,,,2020-06-22,26,4018650.0,35784,926,1362,36,,,
8113,Sudeste,ES,,32,,,,2020-06-23,26,4018650.0,36827,1043,1425,63,,,
8114,Sudeste,ES,,32,,,,2020-06-24,26,4018650.0,38481,1654,1463,38,,,
8115,Sudeste,ES,,32,,,,2020-06-25,26,4018650.0,40246,1765,1490,27,,,
8116,Sudeste,ES,,32,,,,2020-06-26,26,4018650.0,41652,1406,1507,17,,,
8117,Sudeste,ES,,32,,,,2020-06-27,26,4018650.0,41652,0,1507,0,,,
8118,Sudeste,ES,,32,,,,2020-06-28,27,4018650.0,43683,2031,1568,61,,,
8119,Sudeste,ES,,32,,,,2020-06-29,27,4018650.0,45097,1414,1621,53,,,
8120,Sudeste,ES,,32,,,,2020-06-30,27,4018650.0,46893,1796,1648,27,,,
8121,Sudeste,ES,,32,,,,2020-07-01,27,4018650.0,48821,1928,1693,45,,,
8122,Sudeste,ES,,32,,,,2020-07-02,27,4018650.0,50240,1419,1728,35,,,
8123,Sudeste,ES,,32,,,,2020-07-03,27,4018650.0,51689,1449,1758,30,,,
8124,Sudeste,ES,,32,,,,2020-07-04,27,4018650.0,52823,1134,1781,23,,,
8125,Sudeste,ES,,32,,,,2020-07-05,28,4018650.0,53393,570,1804,23,,,
8126,Sudeste,ES,,32,,,,2020-07-06,28,4018650.0,54547,1154,1838,34,,,
8127,Sudeste,ES,,32,,,,2020-07-07,28,4018650.0,56698,2151,1880,42,,,
8128,Sudeste,ES,,32,,,,2020-07-08,28,4018650.0,58537,1839,1911,31,,,
8129,Sudeste,ES,,32,,,,2020-07-09,28,4018650.0,60009,1472,1930,19,,,
8130,Sudeste,ES,,32,,,,2020-07-10,28,4018650.0,61356,1347,1967,37,,,
8131,Sudeste,ES,,32,,,,2020-07-11,28,4018650.0,62236,880,1984,17,,,
8132,Sudeste,ES,,32,,,,2020-07-12,29,4018650.0,62799,563,2003,19,,,
8133,Sudeste,ES,,32,,,,2020-07-13,29,4018650.0,63879,1080,2040,37,,,
8134,Sudeste,ES,,32,,,,2020-07-14,29,4018650.0,65213,1334,2082,42,,,
8135,Sudeste,ES,,32,,,,2020-07-15,29,4018650.0,66352,1139,2097,15,,,
8136,Sudeste,ES,,32,,,,2020-07-16,29,4018650.0,68118,1766,2136,39,,,
8137,Sudeste,ES,,32,,,,2020-07-17,29,4018650.0,69461,1343,2174,38,,,
8138,Sudeste,ES,,32,,,,2020-07-18,29,4018650.0,70131,670,2202,28,,,
8139,Sudeste,ES,,32,,,,2020-07-19,30,4018650.0,70609,478,2222,20,,,
8140,Sudeste,ES,,32,,,,2020-07-20,30,4018650.0,71703,1094,2256,34,,,
8141,Sudeste,ES,,32,,,,2020-07-21,30,4018650.0,72601,898,2280,24,,,
8142,Sudeste,ES,,32,,,,2020-07-22,30,4018650.0,73688,1087,2305,25,,,
8143,Sudeste,ES,,32,,,,2020-07-23,30,4018650.0,74608,920,2341,36,,,
8144,Sudeste,ES,,32,,,,2020-07-24,30,4018650.0,75854,1246,2373,32,,,
8145,Sudeste,ES,,32,,,,2020-07-25,30,4018650.0,76598,744,2386,13,,,
8146,Sudeste,ES,,32,,,,2020-07-26,31,4018650.0,77200,602,2411,25,,,
8147,Sudeste,ES,,32,,,,2020-07-27,31,4018650.0,78037,837,2436,25,,,
8148,Sudeste,ES,,32,,,,2020-07-28,31,4018650.0,79464,1427,2463,27,,,
8149,Sudeste,ES,,32,,,,2020-07-29,31,4018650.0,80569,1105,2486,23,,,
8150,Sudeste,ES,,32,,,,2020-07-30,31,4018650.0,81885,1316,2514,28,,,
8151,Sudeste,ES,,32,,,,2020-07-31,31,4018650.0,83292,1407,2545,31,,,
8152,Sudeste,ES,,32,,,,2020-08-01,31,4018650.0,83814,522,2566,21,,,
8153,Sudeste,ES,,32,,,,2020-08-02,32,4018650.0,84238,424,2578,12,,,
8154,Sudeste,ES,,32,,,,2020-08-03,32,4018650.0,85215,977,2601,23,,,
8155,Sudeste,ES,,32,,,,2020-08-04,32,4018650.0,86209,994,2628,27,,,
8156,Sudeste,ES,,32,,,,2020-08-05,32,4018650.0,87242,1033,2646,18,,,
8157,Sudeste,ES,,32,,,,2020-08-06,32,4018650.0,88543,1301,2667,21,,,
8158,Sudeste,ES,,32,,,,2020-08-07,32,4018650.0,89923,1380,2698,31,,,
8159,Sudeste,ES,,32,,,,2020-08-08,32,4018650.0,91146,1223,2720,22,,,
8160,Sudeste,ES,,32,,,,2020-08-09,33,4018650.0,91791,645,2735,15,,,
8161,Sudeste,ES,,32,,,,2020-08-10,33,4018650.0,93069,1278,2764,29,,,
8162,Sudeste,ES,,32,,,,2020-08-11,33,4018650.0,94476,1407,2783,19,,,
8163,Sudeste,ES,,32,,,,2020-08-12,33,4018650.0,95753,1277,2805,22,,,
8164,Sudeste,ES,,32,,,,2020-08-13,33,4018650.0,96949,1196,2823,18,,,
8165,Sudeste,ES,,32,,,,2020-08-14,33,4018650.0,98106,1157,2849,26,,,
8166,Sudeste,ES,,32,,,,2020-08-15,33,4018650.0,98765,659,2864,15,,,
8167,Sudeste,ES,,32,,,,2020-08-16,34,4018650.0,99580,815,2875,11,,,
8168,Sudeste,ES,,32,,,,2020-08-17,34,4018650.0,100859,1279,2908,33,,,
8169,Sudeste,ES,,32,,,,2020-08-18,34,4018650.0,101874,1015,2938,30,,,
8170,Sudeste,ES,,32,,,,2020-08-19,34,4018650.0,103090,1216,2963,25,,,
8171,Sudeste,ES,,32,,,,2020-08-20,34,4018650.0,104037,947,2980,17,,,
8172,Sudeste,ES,,32,,,,2020-08-21,34,4018650.0,104911,874,3000,20,,,
8173,Sudeste,ES,,32,,,,2020-08-22,34,4018650.0,105613,702,3016,16,,,
8174,Sudeste,ES,,32,,,,2020-08-23,35,4018650.0,105892,279,3026,10,,,
8175,Sudeste,ES,,32,,,,2020-08-24,35,4018650.0,106493,601,3045,19,,,
8176,Sudeste,ES,,32,,,,2020-08-25,35,4018650.0,107191,698,3068,23,,,
8177,Sudeste,ES,,32,,,,2020-08-26,35,4018650.0,107909,718,3086,18,,,
8178,Sudeste,ES,,32,,,,2020-08-27,35,4018650.0,108662,753,3105,19,,,
8179,Sudeste,ES,,32,,,,2020-08-28,35,4018650.0,109493,831,3117,12,,,
8180,Sudeste,ES,,32,,,,2020-08-29,35,4018650.0,110025,532,3129,12,,,
8181,Sudeste,ES,,32,,,,2020-08-30,36,4018650.0,110351,326,3135,6,,,
8182,Sudeste,ES,,32,,,,2020-08-31,36,4018650.0,111261,910,3158,23,,,
8183,Sudeste,ES,,32,,,,2020-09-01,36,4018650.0,111979,718,3181,23,,,
8184,Sudeste,ES,,32,,,,2020-09-02,36,4018650.0,112825,846,3204,23,,,
8185,Sudeste,ES,,32,,,,2020-09-03,36,4018650.0,113759,934,3221,17,,,
8186,Sudeste,ES,,32,,,,2020-09-04,36,4018650.0,114700,941,3235,14,,,
8187,Sudeste,ES,,32,,,,2020-09-05,36,4018650.0,115172,472,3242,7,,,
8188,Sudeste,ES,,32,,,,2020-09-06,37,4018650.0,115505,333,3256,14,,,
8189,Sudeste,ES,,32,,,,2020-09-07,37,4018650.0,115793,288,3268,12,,,
8190,Sudeste,ES,,32,,,,2020-09-08,37,4018650.0,116578,785,3286,18,,,
8191,Sudeste,ES,,32,,,,2020-09-09,37,4018650.0,117270,692,3298,12,,,
8192,Sudeste,ES,,32,,,,2020-09-10,37,4018650.0,118138,868,3314,16,,,
8193,Sudeste,ES,,32,,,,2020-09-11,37,4018650.0,118813,675,3332,18,,,
8194,Sudeste,ES,,32,,,,2020-09-12,37,4018650.0,119354,541,3338,6,,,
8195,Sudeste,ES,,32,,,,2020-09-13,38,4018650.0,119548,194,3346,8,,,
8196,Sudeste,ES,,32,,,,2020-09-14,38,4018650.0,120251,703,3359,13,,,
8197,Sudeste,ES,,32,,,,2020-09-15,38,4018650.0,120916,665,3372,13,,,
8198,Sudeste,ES,,32,,,,2020-09-16,38,4018650.0,121708,792,3388,16,,,
8199,Sudeste,ES,,32,,,,2020-09-17,38,4018650.0,122471,763,3399,11,,,
8200,Sudeste,ES,,32,,,,2020-09-18,38,4018650.0,123272,801,3404,5,,,
8201,Sudeste,ES,,32,,,,2020-09-19,38,4018650.0,123720,448,3408,4,,,
8202,Sudeste,ES,,32,,,,2020-09-20,39,4018650.0,124291,571,3422,14,,,
8203,Sudeste,ES,,32,,,,2020-09-21,39,4018650.0,125098,807,3432,10,,,
8204,Sudeste,ES,,32,,,,2020-09-22,39,4018650.0,125867,769,3443,11,,,
8205,Sudeste,ES,,32,,,,2020-09-23,39,4018650.0,126606,739,3452,9,,,
8206,Sudeste,ES,,32,,,,2020-09-24,39,4018650.0,127328,722,3458,6,,,
8207,Sudeste,ES,,32,,,,2020-09-25,39,4018650.0,128265,937,3485,27,,,
8208,Sudeste,ES,,32,,,,2020-09-26,39,4018650.0,128710,445,3490,5,,,
8209,Sudeste,ES,,32,,,,2020-09-27,40,4018650.0,129192,482,3504,14,,,
8210,Sudeste,ES,,32,,,,2020-09-28,40,4018650.0,129796,604,3524,20,,,
8211,Sudeste,ES,,32,,,,2020-09-29,40,4018650.0,130636,840,3538,14,,,
8212,Sudeste,ES,,32,,,,2020-09-30,40,4018650.0,131490,854,3545,7,,,
8213,Sudeste,ES,,32,,,,2020-10-01,40,4018650.0,132350,860,3551,6,,,
8214,Sudeste,ES,,32,,,,2020-10-02,40,4018650.0,133025,675,3565,14,,,
8215,Sudeste,ES,,32,,,,2020-10-03,40,4018650.0,133744,719,3572,7,,,
8216,Sudeste,ES,,32,,,,2020-10-04,41,4018650.0,134296,552,3580,8,,,
8217,Sudeste,ES,,32,,,,2020-10-05,41,4018650.0,134946,650,3594,14,,,
8218,Sudeste,ES,,32,,,,2020-10-06,41,4018650.0,135850,904,3604,10,,,
8219,Sudeste,ES,,32,,,,2020-10-07,41,4018650.0,136590,740,3617,13,,,
8220,Sudeste,ES,,32,,,,2020-10-08,41,4018650.0,137330,740,3628,11,,,
8221,Sudeste,ES,,32,,,,2020-10-09,41,4018650.0,138099,769,3640,12,,,
8222,Sudeste,ES,,32,,,,2020-10-10,41,4018650.0,138442,343,3646,6,,,
8223,Sudeste,ES,,32,,,,2020-10-11,42,4018650.0,138933,491,3650,4,,,
8224,Sudeste,ES,,32,,,,2020-10-12,42,4018650.0,139755,822,3659,9,,,
8225,Sudeste,ES,,32,,,,2020-10-13,42,4018650.0,140629,874,3680,21,,,
8226,Sudeste,ES,,32,,,,2020-10-14,42,4018650.0,141462,833,3688,8,,,
8227,Sudeste,ES,,32,,,,2020-10-15,42,4018650.0,141979,517,3692,4,,,
8228,Sudeste,ES,,32,,,,2020-10-16,42,4018650.0,143093,1114,3704,12,,,
8229,Sudeste,ES,,32,,,,2020-10-17,42,4018650.0,143918,825,3709,5,,,
8230,Sudeste,ES,,32,,,,2020-10-18,43,4018650.0,144415,497,3713,4,,,
8231,Sudeste,ES,,32,,,,2020-10-19,43,4018650.0,145414,999,3728,15,,,
8232,Sudeste,ES,,32,,,,2020-10-20,43,4018650.0,146233,819,3740,12,,,
8233,Sudeste,ES,,32,,,,2020-10-21,43,4018650.0,147317,1084,3754,14,,,
8234,Sudeste,ES,,32,,,,2020-10-22,43,4018650.0,147898,581,3759,5,,,
8235,Sudeste,ES,,32,,,,2020-10-23,43,4018650.0,149149,1251,3773,14,,,
8236,Sudeste,ES,,32,,,,2020-10-24,43,4018650.0,149654,505,3780,7,,,
8237,Sudeste,ES,,32,,,,2020-10-25,44,4018650.0,150300,646,3786,6,,,
8238,Sudeste,ES,,32,,,,2020-10-26,44,4018650.0,151185,885,3799,13,,,
8239,Sudeste,ES,,32,,,,2020-10-27,44,4018650.0,152143,958,3816,17,,,
8240,Sudeste,ES,,32,,,,2020-10-28,44,4018650.0,153004,861,3826,10,,,
8241,Sudeste,ES,,32,,,,2020-10-29,44,4018650.0,154003,999,3841,15,,,
8242,Sudeste,ES,,32,,,,2020-10-30,44,4018650.0,154679,676,3847,6,,,
8243,Sudeste,ES,,32,,,,2020-10-31,44,4018650.0,155709,1030,3855,8,,,
8244,Sudeste,ES,,32,,,,2020-11-01,45,4018650.0,155993,284,3862,7,,,
8245,Sudeste,ES,,32,,,,2020-11-02,45,4018650.0,156681,688,3864,2,,,
8246,Sudeste,ES,,32,,,,2020-11-03,45,4018650.0,157648,967,3874,10,,,
8247,Sudeste,ES,,32,,,,2020-11-04,45,4018650.0,158768,1120,3884,10,,,
8248,Sudeste,ES,,32,,,,2020-11-05,45,4018650.0,159813,1045,3896,12,,,
8249,Sudeste,ES,,32,,,,2020-11-06,45,4018650.0,160890,1077,3910,14,,,
8250,Sudeste,ES,,32,,,,2020-11-07,45,4018650.0,161208,318,3919,9,,,
8251,Sudeste,ES,,32,,,,2020-11-08,46,4018650.0,162417,1209,3926,7,,,
8252,Sudeste,ES,,32,,,,2020-11-09,46,4018650.0,163002,585,3938,12,,,
8253,Sudeste,ES,,32,,,,2020-11-10,46,4018650.0,164518,1516,3951,13,,,
8254,Sudeste,ES,,32,,,,2020-11-11,46,4018650.0,165578,1060,3968,17,,,
8255,Sudeste,ES,,32,,,,2020-11-12,46,4018650.0,166853,1275,3980,12,,,
8256,Sudeste,ES,,32,,,,2020-11-13,46,4018650.0,168162,1309,3992,12,,,
8257,Sudeste,ES,,32,,,,2020-11-14,46,4018650.0,168751,589,3998,6,,,
8258,Sudeste,ES,,32,,,,2020-11-15,47,4018650.0,169928,1177,4009,11,,,
8259,Sudeste,ES,,32,,,,2020-11-16,47,4018650.0,171067,1139,4026,17,,,
8260,Sudeste,ES,,32,,,,2020-11-17,47,4018650.0,172924,1857,4037,11,,,
8261,Sudeste,ES,,32,,,,2020-11-18,47,4018650.0,174144,1220,4058,21,,,
8262,Sudeste,ES,,32,,,,2020-11-19,47,4018650.0,175172,1028,4080,22,,,
8263,Sudeste,ES,,32,,,,2020-11-20,47,4018650.0,176903,1731,4101,21,,,
8264,Sudeste,ES,,32,,,,2020-11-21,47,4018650.0,177486,583,4114,13,,,
8265,Sudeste,ES,,32,,,,2020-11-22,48,4018650.0,178109,623,4128,14,,,
8266,Sudeste,ES,,32,,,,2020-11-23,48,4018650.0,179397,1288,4148,20,,,
8267,Sudeste,ES,,32,,,,2020-11-24,48,4018650.0,181098,1701,4171,23,,,
8268,Sudeste,ES,,32,,,,2020-11-25,48,4018650.0,182743,1645,4185,14,,,
8269,Sudeste,ES,,32,,,,2020-11-26,48,4018650.0,184633,1890,4206,21,,,
8270,Sudeste,ES,,32,,,,2020-11-27,48,4018650.0,186418,1785,4222,16,,,
8271,Sudeste,ES,,32,,,,2020-11-28,48,4018650.0,186574,156,4224,2,,,
8272,Sudeste,ES,,32,,,,2020-11-29,49,4018650.0,188929,2355,4252,28,,,
8273,Sudeste,ES,,32,,,,2020-11-30,49,4018650.0,189871,942,4272,20,,,
8274,Sudeste,ES,,32,,,,2020-12-01,49,4018650.0,191798,1927,4295,23,,,
8275,Sudeste,ES,,32,,,,2020-12-02,49,4018650.0,193824,2026,4324,29,,,
8276,Sudeste,ES,,32,,,,2020-12-03,49,4018650.0,195255,1431,4347,23,,,
8277,Sudeste,ES,,32,,,,2020-12-04,49,4018650.0,196917,1662,4374,27,,,
8278,Sudeste,ES,,32,,,,2020-12-05,49,4018650.0,198690,1773,4384,10,,,
8279,Sudeste,ES,,32,,,,2020-12-06,50,4018650.0,200213,1523,4396,12,,,
8280,Sudeste,ES,,32,,,,2020-12-07,50,4018650.0,201881,1668,4424,28,,,
8281,Sudeste,ES,,32,,,,2020-12-08,50,4018650.0,204292,2411,4455,31,,,
8282,Sudeste,ES,,32,,,,2020-12-09,50,4018650.0,206701,2409,4483,28,,,
8283,Sudeste,ES,,32,,,,2020-12-10,50,4018650.0,208252,1551,4510,27,,,
8284,Sudeste,ES,,32,,,,2020-12-11,50,4018650.0,210584,2332,4544,34,,,
8285,Sudeste,ES,,32,,,,2020-12-12,50,4018650.0,211992,1408,4559,15,,,
8286,Sudeste,ES,,32,,,,2020-12-13,51,4018650.0,212304,312,4560,1,,,
8287,Sudeste,ES,,32,,,,2020-12-14,51,4018650.0,213124,820,4571,11,,,
8288,Sudeste,ES,,32,,,,2020-12-15,51,4018650.0,216714,3590,4612,41,,,
8289,Sudeste,ES,,32,,,,2020-12-16,51,4018650.0,220540,3826,4661,49,,,
8290,Sudeste,ES,,32,,,,2020-12-17,51,4018650.0,223028,2488,4693,32,,,
8291,Sudeste,ES,,32,,,,2020-12-18,51,4018650.0,224999,1971,4724,31,,,
8292,Sudeste,ES,,32,,,,2020-12-19,51,4018650.0,227245,2246,4747,23,,,
8293,Sudeste,ES,,32,,,,2020-12-20,52,4018650.0,228741,1496,4760,13,,,
8294,Sudeste,ES,,32,,,,2020-12-21,52,4018650.0,230280,1539,4795,35,,,
8295,Sudeste,ES,,32,,,,2020-12-22,52,4018650.0,232557,2277,4837,42,,,
8296,Sudeste,ES,,32,,,,2020-12-23,52,4018650.0,234382,1825,4866,29,,,
8297,Sudeste,ES,,32,,,,2020-12-24,52,4018650.0,236030,1648,4890,24,,,
8298,Sudeste,ES,,32,,,,2020-12-25,52,4018650.0,236956,926,4915,25,,,
8299,Sudeste,ES,,32,,,,2020-12-26,52,4018650.0,238377,1421,4926,11,,,
8300,Sudeste,ES,,32,,,,2020-12-27,53,4018650.0,239032,655,4940,14,,,
8301,Sudeste,ES,,32,,,,2020-12-28,53,4018650.0,241273,2241,4960,20,,,
8302,Sudeste,ES,,32,,,,2020-12-29,53,4018650.0,244057,2784,5030,70,,,
8303,Sudeste,ES,,32,,,,2020-12-30,53,4018650.0,246783,2726,5061,31,,,
8304,Sudeste,ES,,32,,,,2020-12-31,53,4018650.0,248232,1449,5080,19,,,
8305,Sudeste,ES,,32,,,,2021-01-01,53,4018650.0,249260,1028,5087,7,,,
8306,Sudeste,ES,,32,,,,2021-01-02,53,4018650.0,250227,967,5113,26,,,
8307,Sudeste,ES,,32,,,,2021-01-03,1,4018650.0,251643,1416,5122,9,,,
8308,Sudeste,ES,,32,,,,2021-01-04,1,4018650.0,253115,1472,5176,54,,,
8309,Sudeste,ES,,32,,,,2021-01-05,1,4018650.0,255497,2382,5199,23,,,
8310,Sudeste,ES,,32,,,,2021-01-06,1,4018650.0,255907,410,5206,7,,,
8311,Sudeste,ES,,32,,,,2021-01-07,1,4018650.0,258799,2892,5259,53,,,
8312,Sudeste,ES,,32,,,,2021-01-08,1,4018650.0,260836,2037,5285,26,,,
8313,Sudeste,ES,,32,,,,2021-01-09,1,4018650.0,262113,1277,5306,21,,,
8314,Sudeste,ES,,32,,,,2021-01-10,2,4018650.0,263483,1370,5321,15,,,
8315,Sudeste,ES,,32,,,,2021-01-11,2,4018650.0,265313,1830,5354,33,,,
8316,Sudeste,ES,,32,,,,2021-01-12,2,4018650.0,267323,2010,5382,28,,,
8317,Sudeste,ES,,32,,,,2021-01-13,2,4018650.0,269088,1765,5416,34,,,
8318,Sudeste,ES,,32,,,,2021-01-14,2,4018650.0,270913,1825,5448,32,,,
8319,Sudeste,ES,,32,,,,2021-01-15,2,4018650.0,272957,2044,5469,21,,,
8320,Sudeste,ES,,32,,,,2021-01-16,2,4018650.0,274470,1513,5493,24,,,
8321,Sudeste,ES,,32,,,,2021-01-17,3,4018650.0,275504,1034,5506,13,,,
8322,Sudeste,ES,,32,,,,2021-01-18,3,4018650.0,277173,1669,5534,28,,,
8323,Sudeste,ES,,32,,,,2021-01-19,3,4018650.0,278959,1786,5563,29,,,
8324,Sudeste,ES,,32,,,,2021-01-20,3,4018650.0,280067,1108,5582,19,,,
8325,Sudeste,ES,,32,,,,2021-01-21,3,4018650.0,281910,1843,5609,27,,,
8326,Sudeste,ES,,32,,,,2021-01-22,3,4018650.0,283849,1939,5633,24,,,
8327,Sudeste,ES,,32,,,,2021-01-23,3,4018650.0,284841,992,5658,25,,,
8328,Sudeste,ES,,32,,,,2021-01-24,4,4018650.0,285641,800,5667,9,,,
8329,Sudeste,ES,,32,,,,2021-01-25,4,4018650.0,287096,1455,5707,40,,,
8330,Sudeste,ES,,32,,,,2021-01-26,4,4018650.0,288268,1172,5746,39,,,
8331,Sudeste,ES,,32,,,,2021-01-27,4,4018650.0,289496,1228,5774,28,,,
8332,Sudeste,ES,,32,,,,2021-01-28,4,4018650.0,290609,1113,5794,20,,,
8333,Sudeste,ES,,32,,,,2021-01-29,4,4018650.0,292269,1660,5819,25,,,
8334,Sudeste,ES,,32,,,,2021-01-30,4,4018650.0,293030,761,5841,22,,,
8335,Sudeste,ES,,32,,,,2021-01-31,5,4018650.0,294086,1056,5857,16,,,
8336,Sudeste,ES,,32,,,,2021-02-01,5,4018650.0,295183,1097,5888,31,,,
8337,Sudeste,ES,,32,,,,2021-02-02,5,4018650.0,296542,1359,5912,24,,,
8338,Sudeste,ES,,32,,,,2021-02-03,5,4018650.0,297610,1068,5930,18,,,
8339,Sudeste,ES,,32,,,,2021-02-04,5,4018650.0,299076,1466,5949,19,,,
8340,Sudeste,ES,,32,,,,2021-02-05,5,4018650.0,300624,1548,5975,26,,,
8341,Sudeste,ES,,32,,,,2021-02-06,5,4018650.0,301834,1210,5986,11,,,
8342,Sudeste,ES,,32,,,,2021-02-07,6,4018650.0,302841,1007,5995,9,,,
8343,Sudeste,ES,,32,,,,2021-02-08,6,4018650.0,303541,700,6012,17,,,
8344,Sudeste,ES,,32,,,,2021-02-09,6,4018650.0,304687,1146,6043,31,,,
8345,Sudeste,ES,,32,,,,2021-02-10,6,4018650.0,306265,1578,6064,21,,,
8346,Sudeste,ES,,32,,,,2021-02-11,6,4018650.0,307793,1528,6091,27,,,
8347,Sudeste,ES,,32,,,,2021-02-12,6,4018650.0,309294,1501,6116,25,,,
8348,Sudeste,ES,,32,,,,2021-02-13,6,4018650.0,310150,856,6135,19,,,
8349,Sudeste,ES,,32,,,,2021-02-14,7,4018650.0,310760,610,6141,6,,,
8350,Sudeste,ES,,32,,,,2021-02-15,7,4018650.0,311236,476,6156,15,,,
8351,Sudeste,ES,,32,,,,2021-02-16,7,4018650.0,311647,411,6176,20,,,
8352,Sudeste,ES,,32,,,,2021-02-17,7,4018650.0,312501,854,6203,27,,,
8353,Sudeste,ES,,32,,,,2021-02-18,7,4018650.0,313527,1026,6234,31,,,
8354,Sudeste,ES,,32,,,,2021-02-19,7,4018650.0,315310,1783,6257,23,,,
8355,Sudeste,ES,,32,,,,2021-02-20,7,4018650.0,316473,1163,6264,7,,,
8356,Sudeste,ES,,32,,,,2021-02-21,8,4018650.0,317573,1100,6275,11,,,
8357,Sudeste,ES,,32,,,,2021-02-22,8,4018650.0,318812,1239,6298,23,,,
8358,Sudeste,ES,,32,,,,2021-02-23,8,4018650.0,320053,1241,6318,20,,,
8359,Sudeste,ES,,32,,,,2021-02-24,8,4018650.0,321535,1482,6337,19,,,
8360,Sudeste,ES,,32,,,,2021-02-25,8,4018650.0,322920,1385,6362,25,,,
8361,Sudeste,ES,,32,,,,2021-02-26,8,4018650.0,324123,1203,6387,25,,,
8362,Sudeste,ES,,32,,,,2021-02-27,8,4018650.0,325190,1067,6396,9,,,
8363,Sudeste,ES,,32,,,,2021-02-28,9,4018650.0,326270,1080,6406,10,,,
8364,Sudeste,ES,,32,,,,2021-03-01,9,4018650.0,327433,1163,6427,21,,,
8365,Sudeste,ES,,32,,,,2021-03-02,9,4018650.0,328490,1057,6457,30,,,
8366,Sudeste,ES,,32,,,,2021-03-03,9,4018650.0,329643,1153,6476,19,,,
8367,Sudeste,ES,,32,,,,2021-03-04,9,4018650.0,331328,1685,6499,23,,,
8368,Sudeste,ES,,32,,,,2021-03-05,9,4018650.0,332805,1477,6525,26,,,
